district_name_norm,state_ut_norm,specialty_canonical,demand_score,pop_weighted_demand,driving_needs,n_facilities,n_public,supply_capacity,coverage,unmet_demand,k_specialty,served_share,is_thin_specialty,score_basis,priority_tier,specialty_absent,unmet_intensity
South West,NCT of Delhi,pediatric_otolaryngology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Lucknow,Uttar Pradesh,pediatric_emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Baloda Bazar,Chhattisgarh,ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kanpur Nagar,Uttar Pradesh,rheumatology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Kodagu,Karnataka,emergency_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Panchkula,Haryana,pain_medicine,null,null,,2,0,4.0,null,null,null,null,null,null,null,false,null
Ernakulam,Kerala,psychology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Namakkal,Tamil Nadu,gastroenterology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Ribhoi,Meghalaya,radiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dimapur,Nagaland,neurology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Palakkad,Kerala,infectious_diseases,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Deoghar,Jharkhand,endodontics,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Sri Potti Sriramulu Nello,Andhra Pradesh,sleep_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nabarangapur,Odisha,endodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Yavatmal,Maharashtra,neurosurgery,null,null,,2,0,4.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,oral_medicine_pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Latur,Maharashtra,pediatric_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Puruliya,West Bengal,reproductive_endocrinology_infertility,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
East District,Sikkim,prosthodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Farrukhabad,Uttar Pradesh,allergy_immunology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sangli,Maharashtra,eye_trauma_emergency,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gwalior,Madhya Pradesh,allergy_immunology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Baramula,Jammu & Kashmir,orthopedic_oncology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Nagaur,Rajasthan,pediatric_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Moga,Punjab,pediatric_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Srinagar,Jammu & Kashmir,pulmonology,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Kaithal,Haryana,maternal_fetal_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Bhiwani,Haryana,cataract_anterior_segment,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mansa,Punjab,plastic_reconstructive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Tirunelveli,Tamil Nadu,occupational_therapy,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gadag,Karnataka,pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dakshina Kannada,Karnataka,podiatry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sheikhpura,Bihar,orthopedic_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,pain_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Pali,Rajasthan,pediatric_dermatology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Tumkur,Karnataka,orthodontics,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Hoshangabad,Madhya Pradesh,otolaryngology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Puruliya,West Bengal,glaucoma,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bhilwara,Rajasthan,cosmetic_dentistry,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Kancheepuram,Tamil Nadu,cataract_anterior_segment,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Dhanbad,Jharkhand,hematology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sangrur,Punjab,bariatric_metabolic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ajmer,Rajasthan,cataract_anterior_segment,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sikar,Rajasthan,anesthesiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Muzaffarnagar,Uttar Pradesh,critical_care_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Purnia,Bihar,pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Begusarai,Bihar,general_dentistry,null,null,,4,1,9.0,null,null,null,null,null,null,null,false,null
Ujjain,Madhya Pradesh,pediatric_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Pathanamthitta,Kerala,neurosurgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Rajsamand,Rajasthan,plastic_reconstructive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Karimnagar,Telangana,gi_hpb_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Barmer,Rajasthan,surgical_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Agra,Uttar Pradesh,cornea,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dhubri,Assam,dermatology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Shahid Bhagat Singh Nagar,Punjab,refractive_surgery,null,null,,2,1,5.0,null,null,null,null,null,null,null,false,null
Karur,Tamil Nadu,geriatric_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bulandshahr,Uttar Pradesh,endodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ranga Reddy,Telangana,speech_audiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Karur,Tamil Nadu,refractive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jind,Haryana,sleep_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chhatarpur,Madhya Pradesh,orthodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Salem,Tamil Nadu,dental_implantology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Raigarh,Maharashtra,physiotherapy,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Birbhum,West Bengal,orthopedic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
East,NCT of Delhi,bariatric_metabolic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dakshina Kannada,Karnataka,colorectal_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ramanagara,Karnataka,nephrology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Fatehpur,Uttar Pradesh,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sundargarh,Odisha,pediatric_hematology_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ariyalur,Tamil Nadu,pediatric_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chittaurgarh,Rajasthan,pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Banas Kantha,Gujarat,oculoplasty_orbit,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Rohtak,Haryana,cornea,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North West,NCT of Delhi,oral_medicine_pathology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Visakhapatnam,Andhra Pradesh,uveitis,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Karur,Tamil Nadu,neuro_ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mahendragarh,Haryana,cataract_anterior_segment,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gaya,Bihar,pediatric_hematology_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
East Godavari,Andhra Pradesh,glaucoma,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sundargarh,Odisha,pediatric_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bid,Maharashtra,radiology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Porbandar,Gujarat,general_dentistry,null,null,,4,0,10.0,null,null,null,null,null,null,null,false,null
Kheda,Gujarat,surgical_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Tumkur,Karnataka,sports_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Basti,Uttar Pradesh,neurosurgery,null,null,,2,0,4.0,null,null,null,null,null,null,null,false,null
Ramanagara,Karnataka,maternal_fetal_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North East,NCT of Delhi,oral_maxillofacial_surgery,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Tarn Taran,Punjab,oral_maxillofacial_surgery,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Tirunelveli,Tamil Nadu,oral_medicine_pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bathinda,Punjab,child_adolescent_psychiatry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Burhanpur,Madhya Pradesh,rheumatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Amravati,Maharashtra,pediatric_strabismus_ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mahamaya Nagar,Uttar Pradesh,urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Alwar,Rajasthan,pediatric_urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Baran,Rajasthan,hematology,null,null,,1,1,2.0,null,null,null,null,null,null,null,false,null
Kolar,Karnataka,pulmonology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Peddapalli,Telangana,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kannur,Kerala,neuro_ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sundargarh,Odisha,oral_maxillofacial_surgery,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
North Goa,Goa,neonatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dharwad,Karnataka,retina_vitreoretinal,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gwalior,Madhya Pradesh,pediatric_strabismus_ophthalmology,null,null,,5,0,14.0,null,null,null,null,null,null,null,false,null
Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,sports_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Durg,Chhattisgarh,surgical_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Anantapur,Andhra Pradesh,physical_medicine_rehab,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Palakkad,Kerala,physiotherapy,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jamnagar,Gujarat,glaucoma,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gaya,Bihar,critical_care_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kheda,Gujarat,critical_care_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ernakulam,Kerala,pediatric_critical_care,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bareilly,Uttar Pradesh,pediatric_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ganjam,Odisha,neurosurgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Ahmadnagar,Maharashtra,prosthodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Barwani,Madhya Pradesh,general_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Gir Somnath,Gujarat,endodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Aurangabad,Maharashtra,breast_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kolhapur,Maharashtra,transplant_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jammu,Jammu & Kashmir,refractive_surgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Erode,Tamil Nadu,glaucoma,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sant Kabir Nagar,Uttar Pradesh,critical_care_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bokaro,Jharkhand,orthopedic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Hoshangabad,Madhya Pradesh,gastroenterology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Puruliya,West Bengal,radiology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Amethi,Uttar Pradesh,ophthalmology,null,null,,1,0,1.0,null,null,null,null,null,null,null,false,null
Jalgaon,Maharashtra,pediatric_critical_care,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Sangli,Maharashtra,oral_maxillofacial_surgery,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Jind,Haryana,geriatric_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kachchh,Gujarat,reproductive_endocrinology_infertility,null,null,,2,0,4.0,null,null,null,null,null,null,null,false,null
Sitamarhi,Bihar,family_medicine,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Muktsar,Punjab,pain_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sonipat,Haryana,rheumatology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Burhanpur,Madhya Pradesh,critical_care_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Latur,Maharashtra,cataract_anterior_segment,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Valsad,Gujarat,pediatric_urology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Alwar,Rajasthan,oral_medicine_pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Tinsukia,Assam,oral_maxillofacial_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dohad,Gujarat,anesthesiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mirzapur,Uttar Pradesh,surgical_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Vidisha,Madhya Pradesh,orthopedic_surgery,null,null,,1,1,2.0,null,null,null,null,null,null,null,false,null
North,NCT of Delhi,laboratory_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Warangal Urban,Telangana,surgical_oncology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Dhemaji,Assam,family_medicine,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Nawada,Bihar,physical_medicine_rehab,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jind,Haryana,general_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ganganagar,Rajasthan,emergency_medicine,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Ranga Reddy,Telangana,maternal_fetal_medicine,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Muzaffarnagar,Uttar Pradesh,oculoplasty_orbit,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Hoshangabad,Madhya Pradesh,oral_maxillofacial_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Thiruvallur,Tamil Nadu,eye_trauma_emergency,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Anantapur,Andhra Pradesh,geriatric_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Saharsa,Bihar,anesthesiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Lucknow,Uttar Pradesh,pediatric_otolaryngology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Mansa,Punjab,ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kupwara,Jammu & Kashmir,otolaryngology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Dindigul,Tamil Nadu,pediatric_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Panipat,Haryana,eye_trauma_emergency,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Hardwar,Uttarakhand,surgical_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Saharsa,Bihar,orthopedic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Thrissur,Kerala,allergy_immunology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Jalpaiguri,West Bengal,physical_medicine_rehab,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Bijnor,Uttar Pradesh,endodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
The Nilgiris,Tamil Nadu,sports_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Morbi,Gujarat,breast_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Palwal,Haryana,refractive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Cuttack,Odisha,pediatric_dentistry,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,colorectal_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ribhoi,Meghalaya,pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Buldana,Maharashtra,pediatric_cardiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Satna,Madhya Pradesh,otolaryngology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chandigarh,Chandigarh,pediatric_neurology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,bariatric_metabolic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dibrugarh,Assam,orthodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Central,NCT of Delhi,neuro_oncology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Burhanpur,Madhya Pradesh,urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
